Tract,Population,Households,Is_DAC,Vulnerability_Percentile,Pollution_Score,Hazardprox_Score,Cumulative_Burden_Score,Weighted_Burden,Weighted_Burden_Norm
36005035000,2093.0,703.0,0,58.830000000000005,75.16666666666667,77.4,70.46555555555555,147484.4077777778,0.1123798233816393
36005035100,3836.0,1338.0,0,52.91,71.16666666666667,79.2,67.75888888888889,259923.0977777778,0.19805559286706145
36005035600,2195.0,658.0,1,67.19000000000001,72.83333333333333,76.0,72.00777777777778,158057.07222222222,0.12043595745603076
36005035800,7781.0,2711.0,0,71.31,73.0,75.0,73.10333333333334,568817.0366666667,0.43342587247178227
36005035900,2814.0,1175.0,1,99.85,75.83333333333333,70.0,81.89444444444443,230450.96666666662,0.1755984874763841
36005036000,3176.0,958.0,1,84.00999999999999,74.83333333333333,77.8,78.88111111111111,250526.4088888889,0.1908955258903769
36005036100,5672.0,2164.0,1,99.43,75.66666666666667,70.2,81.76555555555557,463774.2311111112,0.35338560168172056
36005036300,6601.0,2368.0,1,99.44,75.66666666666667,74.2,83.10222222222222,548557.7688888889,0.4179887630917963
36005036400,2489.0,844.0,0,83.81,73.5,78.6,78.63666666666667,195726.66333333333,0.14913934420525082
36005036501,4196.0,1407.0,1,99.79,75.66666666666667,73.6,83.0188888888889,348347.2577777778,0.26543282706555743
36005036502,2600.0,781.0,1,99.69,75.83333333333333,75.8,83.77444444444444,217813.55555555553,0.16596906257604005
36005036700,2440.0,661.0,1,98.58,76.0,75.0,83.19333333333333,202991.7333333333,0.15467516521682126
36005036800,2282.0,626.0,1,97.89,73.66666666666667,79.2,83.58555555555556,190742.23777777777,0.1453413233023479
36005036901,2036.0,750.0,1,99.79,76.0,74.2,83.33,169659.88,0.12927703773322496
36005036902,2399.0,822.0,1,99.68,76.33333333333333,72.4,82.80444444444446,198647.86222222226,0.15136523248823883
36005037000,2479.0,683.0,1,78.55,75.5,78.6,77.55,192246.44999999998,0.1464874994060384
36005037100,4099.0,1731.0,1,99.95,75.83333333333333,71.6,82.46111111111111,338008.09444444446,0.25755461562055754
36005037200,2264.0,841.0,1,89.13,75.33333333333333,77.2,80.55444444444444,182375.26222222223,0.13896587487807383
36005037300,6404.0,2062.0,1,99.91,76.0,75.4,83.77,536463.08,0.40877288039837156
36005037400,3649.0,1478.0,1,91.84,75.5,77.4,81.58,297685.42,0.22682963865099348
36005037504,3790.0,1394.0,1,99.0,76.0,73.0,82.66666666666667,313306.6666666667,0.23873267957479166
36005037600,2028.0,753.0,1,95.28,75.5,79.0,83.26,168851.28,0.12866090260032798
36005037800,2882.0,1142.0,1,99.0,73.66666666666667,76.6,83.08888888888889,239462.17777777778,0.18246482899939573
36005037900,6374.0,1930.0,1,99.68,76.16666666666667,72.8,82.88222222222223,528291.2844444445,0.4025461547730573
36005038000,4327.0,1937.0,1,98.82,73.66666666666667,76.0,82.8288888888889,358400.60222222225,0.273093250903471
36005038100,7644.0,2619.0,1,99.83,76.0,79.6,85.14333333333333,650835.64,0.4959222156140133
36005038200,2879.0,958.0,1,92.18,73.33333333333333,76.8,80.77111111111111,232540.0288888889,0.17719030621237095
36005038301,4970.0,1658.0,1,98.4,76.0,79.6,84.66666666666667,420793.3333333334,0.32063511792665916
36005038303,3730.0,1207.0,1,95.64,76.16666666666667,75.4,82.40222222222222,307360.2888888889,0.234201672572112
36005038304,2138.0,788.0,1,99.6,75.83333333333333,78.6,84.67777777777778,181041.0888888889,0.1379492646084214
36005038500,5401.0,1736.0,1,99.3,76.0,77.4,84.23333333333333,454944.23333333334,0.34665734066973547
36005038600,8233.0,2883.0,1,93.79,73.33333333333333,76.4,81.17444444444446,668309.2011111112,0.5092366787569492
36005038700,3707.0,1448.0,1,98.57,75.83333333333333,78.8,84.4011111111111,312874.91888888885,0.23840369741496092
36005038800,2967.0,981.0,1,92.91,73.5,77.6,81.33666666666666,241325.88999999998,0.18388493607053177
36005038900,5440.0,1834.0,1,97.02,75.83333333333333,78.6,83.81777777777778,455968.7111111111,0.34743796984579417
36005039000,2953.0,1076.0,1,77.11,73.5,79.0,76.53666666666668,226012.7766666667,0.1722166858618998
36005039100,7187.0,2896.0,1,99.21,76.0,79.2,84.80333333333333,609481.5566666666,0.46441132811659036
36005039200,1758.0,663.0,1,97.1,73.5,78.6,83.06666666666666,146031.19999999998,0.11127251152498822
36005039300,8678.0,3030.0,1,99.76,76.0,76.0,83.92,728257.76,0.5549161411586162
36005039400,4613.0,1651.0,1,99.46,73.33333333333333,80.2,84.33111111111111,389019.41555555555,0.29642410252637613
36005039500,4597.0,1738.0,1,99.9,76.0,74.0,83.3,382930.1,0.2917841801307864
36005039600,4205.0,1485.0,1,97.46,73.5,78.0,82.98666666666666,348958.93333333335,0.26589891017180534
36005039700,3771.0,439.0,1,81.2,75.83333333333333,77.4,78.14444444444445,294682.7,0.22454163310282085
36005039800,3802.0,1221.0,0,81.36,73.33333333333333,79.8,78.16444444444444,297181.21777777775,0.22644544782339537
36005039901,5120.0,1660.0,1,99.0,76.0,80.0,85.0,435200.0,0.33161267602864924
36005039902,5589.0,1756.0,1,99.39,76.0,80.4,85.26333333333334,476536.77,0.3631103711529157
36005040100,4759.0,2103.0,1,99.49,76.0,78.2,84.56333333333333,402436.9033333333,0.30664792841693356
36005040302,4921.0,1619.0,1,98.96,75.83333333333333,81.6,85.46444444444444,420570.5311111111,0.3204653476115483
36005040303,4291.0,1406.0,1,99.03,75.83333333333333,80.4,85.08777777777779,365111.6544444445,0.278206922747173
36005040304,3766.0,1286.0,1,96.28,75.83333333333333,81.2,84.43777777777778,317992.6711111111,0.242303310258855
36005040400,3310.0,1114.0,0,66.67,73.33333333333333,77.6,72.53444444444445,240089.01111111112,0.1829424619936297
36005040501,4047.0,1441.0,1,97.14,75.83333333333333,80.8,84.5911111111111,342340.2266666666,0.2608556035780966
36005040502,6590.0,2477.0,1,99.51,75.66666666666667,79.6,84.92555555555555,559659.411111111,0.426447966413542
36005040600,3770.0,1353.0,1,92.44,73.33333333333333,79.8,81.85777777777777,308603.82222222217,0.2351492171869959
36005040701,3055.0,1258.0,1,98.15,75.66666666666667,79.4,84.40555555555555,257858.97222222222,0.1964827753138976
36005040702,7046.0,2882.0,1,99.4,75.5,80.6,85.16666666666667,600084.3333333334,0.45725085390518067
36005040800,4907.0,1624.0,1,98.48,73.16666666666667,79.6,83.74888888888889,410955.79777777777,0.3131391356401133
36005040900,3460.0,1380.0,0,88.09,75.5,73.2,78.92999999999999,273097.8,0.20809442158900926
36005041100,3752.0,1453.0,1,97.96,75.5,80.6,84.68666666666667,317744.37333333335,0.24211411290007545
36005041300,8232.0,3053.0,1,94.81,75.5,81.6,83.97,691241.04,0.5267102276085169
36005041400,4842.0,1863.0,1,85.88,66.16666666666667,81.0,77.68222222222222,376137.32,0.2866082335465174
36005041500,5627.0,2386.0,1,96.82,75.5,81.2,84.50666666666666,475519.0133333333,0.36233486331334924
36005041800,3899.0,1273.0,1,99.58,67.16666666666667,81.4,82.71555555555555,322507.9511111111,0.24574385273086471
36005041900,6320.0,2674.0,1,95.63,75.5,82.0,84.37666666666667,533260.5333333333,0.4063326113950629
36005042000,4396.0,1626.0,1,99.79,73.16666666666667,80.6,84.5188888888889,371545.0355555556,0.283109015408404
36005042100,5621.0,2020.0,1,94.81,75.33333333333333,81.8,83.9811111111111,472057.8255555555,0.3596975155623691
36005042200,2860.0,1183.0,1,59.57,73.33333333333333,79.0,70.63444444444444,202014.5111111111,0.15393054371823262
36005042300,4627.0,1359.0,1,97.15,75.66666666666667,80.8,84.53888888888889,391161.4388888889,0.29805627644568333
36005042400,2682.0,793.0,1,83.02000000000001,73.0,78.4,78.14,209571.48,0.15968878516103985
36005042500,5890.0,2248.0,1,95.62,75.66666666666667,81.2,84.16222222222223,495715.4888888889,0.37772412642301145
36005042600,6844.0,2144.0,0,80.56,72.66666666666667,78.4,77.2088888888889,528417.6355555556,0.40264243149657464
36005042800,2014.0,753.0,0,69.23,72.33333333333333,78.6,73.38777777777779,147802.98444444445,0.11262257168346286
36005042901,3048.0,1246.0,1,85.33,75.66666666666667,81.8,80.93222222222222,246681.41333333333,0.18796572518840987
36005042902,4043.0,1700.0,1,98.84,75.5,80.8,85.04666666666667,343843.67333333334,0.2620011963455592
36005043000,3532.0,1302.0,1,81.28,72.83333333333333,79.6,77.90444444444445,275158.4977777778,0.20966462725209564
36005043101,5578.0,1860.0,1,99.55,73.33333333333333,81.2,84.69444444444444,472425.6111111111,0.35997775993801817
36005043102,4532.0,1785.0,1,98.04,75.16666666666667,80.6,84.60222222222222,383417.2711111111,0.2921553936322556
36005043400,3946.0,1454.0,1,93.58,71.5,80.8,81.96,323414.16,0.24643436365615284
36005043501,1083.0,451.0,1,95.61,73.5,68.2,79.10333333333334,85668.91,0.06527779526093178
36005043503,16.0,13.0,1,11.84,73.0,74.8,53.21333333333334,851.4133333333334,0.000648757936289382
36005043600,1891.0,698.0,0,98.98,66.33333333333333,81.8,82.37111111111112,155763.77111111113,0.11868851325015985
36005044200,3947.0,1253.0,1,99.93,63.0,80.0,80.97666666666667,319614.9033333334,0.24353941496554393
36005044400,4504.0,1355.0,0,69.48,63.166666666666664,80.6,71.08222222222223,320154.32888888894,0.24395044518612302
36005044800,2361.0,697.0,0,72.00999999999999,71.0,74.8,72.60333333333334,171416.47,0.13061552006453278
36005044901,1815.0,795.0,0,46.5,67.66666666666667,82.0,65.3888888888889,118680.83333333336,0.09043214323294299
36005044902,2146.0,889.0,0,76.74,67.66666666666667,80.6,75.00222222222222,160954.76888888888,0.12264393757081161
36005045101,1541.0,905.0,0,20.09,67.5,82.0,56.53,87112.73,0.06637795384067369
36005045102,2027.0,902.0,0,43.1,67.33333333333333,82.8,64.41111111111111,130561.32222222222,0.09948481031238479
36005045600,3518.0,1158.0,1,36.18,72.0,77.0,61.72666666666667,217154.41333333333,0.16546681093037235
36005045800,5315.0,2014.0,1,97.57,72.83333333333333,76.4,82.26777777777778,437253.2388888889,0.3331771981850613
36005046000,2739.0,944.0,1,96.35,72.83333333333333,73.6,80.92777777777778,221661.18333333332,0.16890086897252685
36005046203,7762.0,3208.0,1,94.6,72.16666666666667,67.6,78.12222222222222,606384.6888888889,0.4620515840653593
36005046204,6483.0,2348.0,1,78.16,72.0,65.6,71.92,466257.36,0.3552776904128062
36005046205,2702.0,1926.0,1,86.71,72.33333333333333,65.4,74.81444444444445,202148.6288888889,0.15403273846821405
36005046206,4094.0,1944.0,1,87.49,72.33333333333333,71.8,77.20777777777778,316088.64222222223,0.2408524827885418
36005046207,6671.0,2913.0,1,58.57,72.5,69.0,66.69,444888.99,0.3389954699209167
36005046208,5483.0,1389.0,1,76.58,72.83333333333333,71.4,73.60444444444444,403573.16888888885,0.3075137373819082
36005046209,4966.0,1443.0,1,93.63,72.66666666666667,71.2,79.16555555555556,393136.1488888889,0.2995609613433867
36005048401,3815.0,1236.0,1,82.89,72.66666666666667,72.6,76.05222222222221,290139.22777777776,0.22107960878739585
36005051601,4292.0,1990.0,1,56.32,68.66666666666667,66.5,63.82888888888889,273953.5911111111,0.20874651529414964
36047000100,4974.0,2579.0,0,44.53,76.16666666666667,80.8,67.16555555555556,334081.4733333333,0.25456261806907277
36047000200,1170.0,353.0,1,89.42,72.66666666666667,81.6,81.22888888888889,95037.8,0.07241668010541259
36047000301,4057.0,1886.0,0,27.12,75.5,86.2,62.94,255347.58,0.1945691505543189
36047000501,4432.0,1924.0,0,57.68,75.33333333333333,86.4,73.13777777777779,324146.63111111114,0.24699249027671638
36047000502,2774.0,1467.0,0,30.55,75.16666666666667,85.0,63.57222222222223,176349.34444444446,0.13437426017261084
36047000700,4194.0,1865.0,0,25.98,75.33333333333333,86.2,62.50444444444444,262143.63999999998,0.19974759642530066
36047000900,4846.0,2370.0,0,15.57,74.66666666666667,80.4,56.87888888888889,275635.09555555554,0.21002778410981207
36047001100,1558.0,853.0,0,16.81,74.66666666666667,69.6,53.69222222222222,83652.48222222221,0.06374132234869052
36047001300,2190.0,1187.0,1,26.56,76.0,85.0,62.52,136918.80000000002,0.10432906632957588
36047001501,5056.0,2217.0,1,82.83,75.66666666666667,77.8,78.76555555555557,398238.64888888894,0.30344895233473834
36047001502,5330.0,2867.0,1,43.65,74.5,73.0,63.71666666666667,339609.8333333334,0.258775104865143
36047002000,1899.0,399.0,1,97.53,72.33333333333333,81.0,83.6211111111111,158796.49,0.12099937728138013
36047002100,5938.0,2312.0,0,16.48,76.33333333333333,79.2,57.337777777777774,340471.7244444444,0.25943184663398683
36047002200,4224.0,1558.0,1,94.61,71.66666666666667,77.8,81.35888888888888,343659.94666666666,0.2618612007306898
36047002300,4025.0,1522.0,1,98.85,76.16666666666667,83.8,86.27222222222223,347245.69444444444,0.2645934604185406
36047002901,3974.0,1442.0,1,99.81,75.66666666666667,82.6,86.02555555555556,341865.5577777778,0.2604939164906151
36047003000,1738.0,754.0,0,55.120000000000005,70.0,80.6,68.57333333333334,119180.45333333334,0.09081284250959148
36047003101,3598.0,1465.0,0,38.12,74.33333333333333,78.6,63.684444444444445,229136.6311111111,0.17459699315014934
36047003300,4518.0,2474.0,0,41.38,74.33333333333333,76.0,63.90444444444444,288720.27999999997,0.2199984022852502
36047003400,3566.0,1388.0,0,66.49000000000001,70.0,79.2,71.89666666666666,256383.5133333333,0.19535850860775167
36047003500,2194.0,1141.0,0,55.19,73.83333333333333,78.8,69.27444444444444,151988.1311111111,0.11581155993186754
36047003600,3792.0,1942.0,0,75.42999999999999,69.83333333333333,79.8,75.02111111111111,284480.05333333334,0.21676744430753567
36047003700,4085.0,2288.0,0,34.09,74.33333333333333,70.2,59.541111111111114,243225.4388888889,0.18533234988094469
36047003800,1514.0,563.0,0,57.54,69.66666666666667,79.8,69.00222222222222,104469.36444444444,0.07960332147618207
36047003900,2523.0,1064.0,0,47.22,74.0,81.6,67.60666666666667,170571.62,0.12997176324159435
36047004100,3445.0,1281.0,0,40.46,74.33333333333333,83.8,66.19777777777777,228051.34444444443,0.17377002895945184
36047004300,3880.0,1874.0,0,42.59,74.33333333333333,80.2,65.70777777777778,254946.17777777778,0.19426329102979006
36047004400,2269.0,937.0,0,35.620000000000005,68.83333333333333,79.4,61.28444444444445,139054.40444444446,0.10595634919897133
36047004500,3450.0,1600.0,0,15.409999999999998,74.66666666666667,85.2,58.425555555555555,201568.16666666666,0.15359043922454527
36047004600,1239.0,507.0,0,42.57,67.83333333333333,79.2,63.20111111111111,78306.17666666667,0.05966755697152
36047004700,2016.0,823.0,1,56.27,74.66666666666667,82.4,71.11222222222223,143362.24000000002,0.10923882363938756
36047004900,2839.0,1083.0,0,55.7,74.66666666666667,86.0,72.12222222222222,204754.98888888888,0.15601872655252935
36047005000,2409.0,1052.0,0,40.63,66.83333333333333,78.6,62.02111111111111,149408.85666666666,0.11384621043569443
36047005100,2797.0,1065.0,1,20.75,74.16666666666667,83.0,59.305555555555564,165877.6388888889,0.12639505451575914
36047005201,1680.0,969.0,0,85.61999999999999,66.0,73.8,75.14,126235.2,0.09618840184056006
36047005202,2960.0,1507.0,0,28.56,65.83333333333333,76.6,56.99777777777778,168713.42222222223,0.12855585805391198
36047005301,2352.0,919.0,1,38.35,72.83333333333333,84.6,65.2611111111111,153494.13333333333,0.11695909997556285
36047005302,93.0,37.0,1,12.64,73.16666666666667,83.0,56.26888888888889,5233.006666666666,0.00398743415535178
36047005400,3234.0,1673.0,0,63.1,66.33333333333333,76.8,68.74444444444444,222319.53333333333,0.16940251696256237
36047005601,2683.0,1405.0,0,59.38,67.0,76.8,67.72666666666667,181710.6466666667,0.13845945267470058
36047005602,1730.0,915.0,0,42.43,68.0,74.0,61.47666666666667,106354.63333333333,0.08103985424566278
36047005800,3068.0,1380.0,0,58.93000000000001,67.33333333333333,76.4,67.55444444444446,207257.0355555556,0.15792523020758892
36047005900,1261.0,565.0,1,62.260000000000005,73.66666666666667,86.4,74.10888888888888,93451.30888888889,0.07120780932680225
36047006000,3281.0,1135.0,0,80.41,65.83333333333333,78.4,74.88111111111111,245684.92555555556,0.1872064237669514
36047006200,2729.0,1051.0,0,81.47999999999999,67.66666666666667,78.6,75.91555555555554,207173.55111111107,0.15786161692627224
36047006300,2129.0,982.0,0,22.32,74.0,85.4,60.57333333333333,128960.62666666666,0.09826511606448739
36047006400,3396.0,1361.0,0,81.89,68.83333333333333,79.4,76.70777777777778,260499.61333333334,0.19849488483891328
36047006500,5723.0,2408.0,0,20.47,73.83333333333333,84.6,59.63444444444445,341287.92555555556,0.2600537736437137
36047006600,4032.0,1705.0,0,71.82,69.33333333333333,78.2,73.11777777777777,294810.88,0.22463930339880742
36047006700,4036.0,1554.0,0,14.97,74.5,84.4,57.95666666666667,233913.1066666667,0.17823656079942143
36047006800,4027.0,1582.0,1,97.4,70.83333333333333,79.2,82.47777777777777,332138.0111111111,0.2530817432798455
36047006901,1842.0,826.0,0,17.84,74.33333333333333,83.8,58.657777777777774,108047.62666666666,0.08232987733795444
36047006902,2023.0,862.0,0,14.06,74.16666666666667,81.8,56.675555555555555,114654.64888888889,0.08736428064606994
36047007000,2595.0,1173.0,0,66.07,70.66666666666667,76.6,71.11222222222221,184536.21666666665,0.14061247388105685
36047007100,4632.0,1703.0,1,95.65,74.0,83.4,84.35000000000001,390709.2,0.2977116805170329
36047007200,1789.0,565.0,1,91.42,71.16666666666667,79.6,80.72888888888889,144423.98222222223,0.110047847489488
36047007400,5634.0,1546.0,1,93.12,71.66666666666667,80.8,81.86222222222223,461211.76000000007,0.3514330559500991
36047007500,4813.0,2182.0,0,24.16,74.0,84.4,60.85333333333333,292887.0933333333,0.2231734209432891
36047007600,4882.0,1277.0,1,98.61,71.83333333333333,80.8,83.74777777777778,408856.65111111116,0.31153963278278346
36047007700,5639.0,2621.0,1,24.4,73.66666666666667,81.6,59.888888888888886,337713.44444444444,0.25733009890412406
36047007800,5715.0,1544.0,1,94.02,71.83333333333333,82.0,82.61777777777776,472160.5999999999,0.359775827392676
36047008000,3532.0,1348.0,1,90.7,72.33333333333333,82.4,81.81111111111112,288956.84444444446,0.22017865910619566
36047008200,3748.0,1417.0,1,90.91,72.33333333333333,82.2,81.81444444444445,306640.53777777776,0.23365323830733684
36047008400,3703.0,1195.0,1,87.6,72.33333333333333,79.6,79.84444444444445,295663.9777777778,0.2252893448441268
36047008500,7417.0,3051.0,1,97.87,73.5,84.6,85.32333333333334,632843.1633333333,0.4822123504122293
36047008800,2502.0,1182.0,1,82.61,71.66666666666667,80.2,78.1588888888889,195553.54,0.14900742809346393
36047009001,1319.0,461.0,1,82.39999999999999,70.83333333333333,80.4,77.87777777777778,102720.78888888888,0.0782709459724687
36047009002,1405.0,442.0,1,92.59,70.83333333333333,81.8,81.74111111111111,114846.2611111111,0.08751028487808028
36047009201,2030.0,539.0,0,85.53,71.0,81.4,79.31,160999.30000000002,0.12267786928248922
36047009202,3572.0,1186.0,0,89.68,70.83333333333333,82.0,80.83777777777777,288752.5422222222,0.2200229853777266
36047009401,2215.0,571.0,0,96.11,71.0,81.6,82.90333333333332,183630.8833333333,0.13992263010953893
36047009402,3077.0,966.0,0,83.04,71.0,82.0,78.68,242098.36000000002,0.1844735409507061
36047009600,6041.0,1905.0,0,79.52,71.5,82.0,77.67333333333333,469224.60666666663,0.3575386660735838
36047009800,6876.0,1864.0,1,94.21,71.5,81.2,82.30333333333333,565917.72,0.4312166579531981
36047010000,5585.0,1774.0,0,94.2,71.5,80.6,82.10000000000001,458528.50000000006,0.3493884717840131
36047010100,4372.0,1526.0,1,79.65,72.66666666666667,82.8,78.37222222222222,342643.35555555555,0.26108658101841387
36047010200,5181.0,1193.0,0,92.39,71.16666666666667,79.8,81.11888888888889,420276.9633333333,0.32024165552426737
