Tract,Population,Households,PM25,Ozone,Diesel_PM,NO2,Toxic_Air_Releases,Superfund_Prox,RMP_Prox,HazWaste_Prox,Percent_HHLeadPaint,Traffic_Prox,DW_Noncomp,WW_Discharge,Socioecon_Percentile,HHVuln_Percentile,Minority_Percentile,HouseType_Percentile,cluster,Is_DAC
36061011401,1066.0,582.0,53.0,70.0,99.0,97.0,46.0,95.0,0.0,98.0,90.0,96.0,93.0,97.0,23.29,9.79,36.18,88.47,3,0
36061011402,2371.0,1118.0,53.0,71.0,99.0,98.0,46.0,95.0,0.0,98.0,86.0,96.0,93.0,97.0,9.58,18.17,45.25,84.36,3,0
36061011500,3475.0,1712.0,53.0,69.0,97.0,99.0,51.0,97.0,44.0,98.0,47.0,94.0,93.0,96.0,46.78,5.23,70.19,95.88,3,0
36061011600,3577.0,2129.0,52.0,71.0,99.0,98.0,46.0,94.0,0.0,99.0,85.0,96.0,93.0,98.0,12.49,33.6,50.260000000000005,86.4,3,0
36061011700,4991.0,3288.0,53.0,69.0,97.0,99.0,51.0,98.0,45.0,98.0,16.0,94.0,93.0,95.0,12.18,3.4000000000000004,62.85,97.03,3,1
36061011800,9510.0,5251.0,53.0,71.0,99.0,98.0,46.0,94.0,0.0,99.0,77.0,96.0,93.0,98.0,13.79,25.15,31.97,79.47,3,0
36061011900,1040.0,1018.0,53.0,70.0,97.0,99.0,50.0,96.0,32.0,99.0,97.0,93.0,92.0,96.0,96.68,77.8,80.16,61.41,0,1
36061012000,2993.0,1673.0,53.0,71.0,99.0,98.0,46.0,95.0,0.0,98.0,81.0,95.0,93.0,97.0,9.02,16.009999999999998,32.12,91.27,3,0
36061012101,2837.0,1527.0,53.0,70.0,97.0,99.0,51.0,97.0,44.0,98.0,72.0,93.0,93.0,96.0,82.0,23.79,59.3,95.96,3,1
36061012102,5049.0,3419.0,53.0,69.0,97.0,99.0,51.0,97.0,44.0,98.0,66.0,94.0,93.0,96.0,82.43,86.27,62.49,76.8,3,1
36061012200,2608.0,1291.0,53.0,70.0,99.0,97.0,46.0,95.0,0.0,98.0,96.0,95.0,93.0,97.0,1.24,16.189999999999998,10.31,37.11,3,0
36061012400,9826.0,4895.0,52.0,71.0,99.0,98.0,45.0,94.0,0.0,99.0,62.0,96.0,92.0,98.0,14.16,16.93,49.81,97.28,3,0
36061012500,2488.0,1459.0,53.0,70.0,97.0,99.0,50.0,96.0,34.0,98.0,46.0,93.0,93.0,96.0,35.79,4.61,70.49,89.17,3,0
36061012601,7417.0,3742.0,53.0,71.0,99.0,98.0,45.0,94.0,0.0,99.0,64.0,95.0,93.0,98.0,19.73,6.3100000000000005,19.92,48.35,3,0
36061012602,4682.0,2474.0,53.0,71.0,99.0,98.0,45.0,94.0,0.0,99.0,73.0,95.0,93.0,98.0,2.93,15.79,12.69,61.31999999999999,3,0
36061012700,7092.0,4341.0,53.0,69.0,97.0,99.0,51.0,97.0,44.0,98.0,88.0,93.0,93.0,96.0,16.05,6.49,62.32,97.04,3,0
36061012800,5089.0,2414.0,53.0,71.0,99.0,98.0,46.0,94.0,0.0,98.0,84.0,95.0,93.0,98.0,2.29,25.07,29.110000000000003,82.34,3,0
36061012901,7530.0,4543.0,54.0,69.0,97.0,99.0,51.0,98.0,45.0,98.0,47.0,94.0,93.0,96.0,14.16,4.49,61.73,88.81,3,1
36061012902,2350.0,1286.0,54.0,69.0,97.0,99.0,51.0,98.0,44.0,98.0,87.0,93.0,93.0,96.0,43.05,6.77,66.23,96.72,3,1
36061013000,3632.0,1805.0,53.0,70.0,99.0,97.0,46.0,94.0,27.0,98.0,97.0,95.0,93.0,98.0,18.76,31.730000000000004,32.12,83.26,3,0
36061013100,3018.0,1972.0,53.0,70.0,98.0,99.0,49.0,96.0,32.0,98.0,63.0,93.0,93.0,96.0,35.13,27.56,68.91000000000001,95.74,3,0
36061013201,2274.0,1114.0,52.0,71.0,99.0,98.0,45.0,93.0,0.0,99.0,57.0,96.0,93.0,98.0,14.13,15.69,40.88,75.02,3,0
36061013202,3261.0,2134.0,53.0,72.0,99.0,98.0,45.0,93.0,0.0,99.0,78.0,96.0,93.0,98.0,46.69,23.78,22.24,65.13,3,0
36061013203,4277.0,2490.0,53.0,71.0,99.0,98.0,45.0,93.0,0.0,99.0,80.0,95.0,93.0,98.0,40.85,4.92,48.21,77.03,3,0
36061013300,6304.0,3905.0,53.0,70.0,97.0,99.0,50.0,97.0,41.0,98.0,73.0,93.0,93.0,96.0,48.51,4.35,66.59,90.28,3,0
36061013400,11387.0,5923.0,53.0,71.0,99.0,98.0,45.0,93.0,0.0,98.0,78.0,95.0,93.0,98.0,12.87,7.23,31.52,91.5,3,0
36061013501,4569.0,2493.0,54.0,69.0,97.0,98.0,51.0,98.0,44.0,98.0,34.0,94.0,93.0,96.0,26.96,26.17,77.53999999999999,77.7,3,1
36061013502,5593.0,3323.0,54.0,69.0,97.0,97.0,51.0,98.0,44.0,99.0,29.0,95.0,93.0,96.0,67.47999999999999,64.99000000000001,74.63,99.41,3,1
36061013602,6142.0,2660.0,53.0,71.0,99.0,84.0,43.0,93.0,0.0,98.0,51.0,96.0,93.0,98.0,6.81,62.2,34.06,77.71000000000001,3,0
36061013603,3937.0,2363.0,53.0,71.0,99.0,98.0,45.0,93.0,0.0,98.0,64.0,95.0,93.0,98.0,6.23,9.35,22.24,80.9,3,0
36061013604,3435.0,2237.0,53.0,71.0,99.0,97.0,43.0,93.0,0.0,98.0,87.0,95.0,93.0,98.0,5.62,1.91,24.39,67.17999999999999,3,0
36061013700,6673.0,3414.0,53.0,70.0,99.0,98.0,48.0,96.0,32.0,98.0,80.0,95.0,93.0,97.0,17.45,12.2,52.2,98.14,3,0
36061013800,12826.0,6934.0,53.0,71.0,99.0,98.0,45.0,93.0,0.0,98.0,77.0,95.0,93.0,98.0,19.81,4.64,41.31,96.29,3,0
36061013900,9612.0,6641.0,54.0,70.0,97.0,97.0,50.0,97.0,33.0,98.0,82.0,94.0,93.0,96.0,44.57,40.25,49.7,89.09,3,0
36061014000,7487.0,4015.0,54.0,71.0,99.0,98.0,45.0,94.0,0.0,98.0,92.0,95.0,93.0,98.0,17.03,9.64,19.57,72.33000000000001,3,0
36061014200,4254.0,1910.0,54.0,71.0,99.0,98.0,45.0,94.0,32.0,97.0,93.0,94.0,93.0,98.0,16.39,38.72,39.92,65.24,3,0
36061014401,4514.0,2355.0,53.0,71.0,99.0,97.0,43.0,93.0,0.0,98.0,87.0,95.0,92.0,98.0,1.25,7.01,37.08,65.4,3,0
36061014402,6742.0,3720.0,53.0,72.0,99.0,97.0,42.0,93.0,0.0,97.0,70.0,96.0,93.0,99.0,27.53,4.41,45.74,78.81,3,0
36061014500,6620.0,3095.0,54.0,70.0,97.0,96.0,50.0,97.0,33.0,98.0,52.0,94.0,93.0,96.0,16.869999999999997,12.48,58.15,97.84,3,0
36061014601,3705.0,2160.0,54.0,71.0,99.0,98.0,45.0,93.0,0.0,98.0,77.0,95.0,93.0,98.0,26.13,4.89,43.62,95.29,3,0
36061014602,8433.0,4963.0,53.0,71.0,99.0,98.0,44.0,93.0,0.0,97.0,74.0,95.0,93.0,98.0,29.78,29.6,31.97,48.78,3,0
36061014700,2932.0,1397.0,54.0,69.0,97.0,96.0,50.0,98.0,34.0,99.0,41.0,94.0,93.0,96.0,2.12,8.05,70.77,74.28,3,0
36061014801,2942.0,1260.0,54.0,71.0,99.0,98.0,45.0,93.0,28.0,97.0,73.0,95.0,93.0,98.0,7.729999999999999,31.730000000000004,36.64,63.94,3,0
36061014802,6353.0,3097.0,54.0,71.0,99.0,98.0,42.0,93.0,28.0,97.0,83.0,95.0,93.0,98.0,31.56,40.510000000000005,52.8,65.44,3,0
36061014900,5781.0,2887.0,54.0,70.0,97.0,95.0,50.0,97.0,33.0,98.0,60.0,95.0,93.0,97.0,10.93,32.98,49.26,93.08,3,0
36061015001,1972.0,935.0,54.0,71.0,99.0,98.0,45.0,94.0,32.0,97.0,99.0,94.0,93.0,98.0,5.74,8.219999999999999,6.75,59.72,3,0
36061015002,4588.0,2132.0,54.0,71.0,99.0,98.0,45.0,94.0,32.0,97.0,92.0,94.0,93.0,98.0,3.24,23.13,25.62,52.81,3,0
36061015101,2786.0,1585.0,54.0,70.0,97.0,97.0,50.0,98.0,34.0,98.0,92.0,94.0,93.0,96.0,65.75999999999999,99.29,94.45,37.42,0,1
36061015102,8161.0,4108.0,54.0,69.0,97.0,98.0,50.0,99.0,38.0,98.0,14.0,94.0,93.0,96.0,37.03,55.60000000000001,70.84,68.96,3,1
36061015200,7864.0,3524.0,53.0,72.0,99.0,97.0,41.0,93.0,0.0,97.0,65.0,97.0,93.0,99.0,55.78999999999999,80.49,67.09,71.38,3,1
36061015301,4644.0,2381.0,54.0,70.0,96.0,96.0,49.0,96.0,33.0,97.0,94.0,94.0,93.0,97.0,11.69,14.6,48.21,82.63000000000001,3,0
36061015302,5377.0,2939.0,54.0,70.0,96.0,97.0,50.0,97.0,34.0,97.0,67.0,94.0,93.0,97.0,16.42,32.41,32.58,89.02,3,0
36061015401,4666.0,3223.0,54.0,71.0,99.0,98.0,42.0,93.0,0.0,97.0,87.0,96.0,93.0,98.0,31.64,24.22,25.45,70.24000000000001,3,0
36061015402,3899.0,1558.0,54.0,72.0,99.0,96.0,41.0,92.0,0.0,97.0,75.0,96.0,93.0,99.0,15.740000000000002,17.73,58.26,61.0,3,0
36061015403,4881.0,2411.0,54.0,71.0,99.0,97.0,42.0,92.0,0.0,97.0,32.0,95.0,93.0,98.0,46.38,53.06,56.45,85.65,3,0
36061015501,5084.0,2965.0,54.0,69.0,97.0,98.0,50.0,98.0,35.0,97.0,49.0,94.0,93.0,96.0,8.99,5.12,32.73,67.92,3,0
36061015502,5167.0,2876.0,55.0,69.0,97.0,98.0,50.0,99.0,35.0,97.0,36.0,94.0,93.0,96.0,35.15,18.48,52.61,62.16,3,0
36061015601,4879.0,2645.0,54.0,71.0,99.0,96.0,41.0,92.0,0.0,97.0,60.0,96.0,93.0,98.0,55.95,2.87,58.540000000000006,95.74,3,0
36061015602,2212.0,1210.0,54.0,72.0,99.0,96.0,41.0,92.0,0.0,97.0,73.0,96.0,96.0,98.0,63.260000000000005,73.6,82.57,57.92,0,1
36061015700,10352.0,6154.0,54.0,70.0,97.0,96.0,49.0,96.0,34.0,97.0,96.0,94.0,93.0,97.0,26.37,1.26,36.18,96.17,3,0
36061015801,4899.0,2417.0,54.0,71.0,99.0,97.0,42.0,93.0,28.0,97.0,92.0,95.0,93.0,98.0,9.26,7.630000000000001,33.77,95.53,3,0
36061015802,3813.0,1912.0,54.0,71.0,99.0,96.0,41.0,92.0,29.0,97.0,64.0,95.0,93.0,98.0,64.78,4.83,54.16,96.37,3,0
36061015900,9005.0,5103.0,55.0,70.0,96.0,98.0,50.0,98.0,35.0,97.0,89.0,95.0,93.0,97.0,9.34,15.68,38.52,83.26,3,0
36061016001,2884.0,1374.0,54.0,71.0,99.0,98.0,43.0,94.0,32.0,98.0,98.0,95.0,93.0,98.0,5.44,4.98,35.46,79.64,3,0
36061016002,3250.0,1214.0,54.0,71.0,99.0,96.0,41.0,93.0,32.0,98.0,99.0,95.0,93.0,98.0,70.30999999999999,16.36,65.05,78.63,3,0
36061016100,6278.0,3803.0,54.0,70.0,97.0,95.0,48.0,96.0,34.0,97.0,99.0,94.0,93.0,97.0,22.08,3.8,38.81,83.24000000000001,3,0
36061016200,9015.0,4659.0,53.0,72.0,99.0,95.0,41.0,91.0,0.0,97.0,56.0,97.0,93.0,99.0,92.46,91.76,92.02,93.5,0,1
36061016300,6989.0,3287.0,55.0,70.0,96.0,98.0,50.0,98.0,35.0,97.0,96.0,94.0,93.0,97.0,32.910000000000004,23.17,38.39,89.38000000000001,3,0
36061016400,7814.0,3488.0,54.0,72.0,99.0,95.0,41.0,92.0,0.0,97.0,57.0,96.0,93.0,98.0,90.44,96.81,90.6,87.87,0,1
36061016500,7257.0,3244.0,55.0,70.0,97.0,96.0,48.0,97.0,35.0,97.0,98.0,94.0,93.0,97.0,19.82,43.88,29.98,83.5,3,0
36061016600,5916.0,2880.0,54.0,71.0,99.0,96.0,41.0,92.0,29.0,97.0,86.0,95.0,93.0,98.0,76.95,59.77,83.97,97.7,0,1
36061016700,7196.0,3231.0,55.0,70.0,96.0,97.0,49.0,98.0,35.0,97.0,92.0,94.0,92.0,97.0,2.39,17.7,26.640000000000004,54.84,3,0
36061016800,4585.0,1843.0,54.0,71.0,99.0,95.0,41.0,93.0,32.0,97.0,78.0,94.0,93.0,98.0,80.27,99.87,87.69,96.3,0,1
36061016900,8010.0,4116.0,55.0,70.0,98.0,97.0,49.0,96.0,35.0,97.0,96.0,94.0,93.0,97.0,10.76,23.15,35.28,95.02,3,0
36061017000,8558.0,3394.0,54.0,72.0,99.0,95.0,41.0,92.0,0.0,97.0,70.0,96.0,93.0,98.0,89.83,90.81,90.53,96.52,0,1
36061017100,9200.0,4171.0,55.0,70.0,96.0,97.0,49.0,98.0,36.0,96.0,94.0,94.0,93.0,97.0,8.4,8.23,32.89,93.04,3,0
36061017200,5325.0,2283.0,55.0,72.0,99.0,96.0,41.0,92.0,32.0,97.0,71.0,95.0,93.0,98.0,97.75,45.95,90.32,94.37,0,1
36061017300,8652.0,4265.0,55.0,70.0,99.0,98.0,49.0,96.0,35.0,97.0,92.0,94.0,93.0,97.0,36.16,63.190000000000005,53.22,94.91,3,0
36061017401,5508.0,2158.0,55.0,72.0,99.0,94.0,41.0,93.0,33.0,97.0,78.0,95.0,93.0,98.0,79.06,98.26,88.24,95.53,0,1
36061017402,2529.0,1048.0,55.0,71.0,99.0,94.0,41.0,93.0,33.0,97.0,12.0,95.0,93.0,98.0,82.19,38.35,83.28,70.52000000000001,0,1
36061017500,10125.0,4485.0,55.0,70.0,96.0,97.0,49.0,98.0,36.0,96.0,99.0,93.0,93.0,97.0,8.84,58.220000000000006,51.03,97.53,3,0
36061017700,10451.0,4760.0,55.0,70.0,99.0,98.0,45.0,96.0,35.0,97.0,78.0,93.0,96.0,97.0,34.14,83.97,61.02,88.64,3,0
36061017800,4555.0,1952.0,54.0,72.0,99.0,95.0,40.0,91.0,0.0,97.0,92.0,97.0,93.0,98.0,96.22,68.53,85.25,95.15,0,1
36061017900,9953.0,4393.0,56.0,70.0,96.0,98.0,48.0,98.0,36.0,96.0,98.0,94.0,93.0,97.0,30.17,29.84,43.62,91.73,3,0
36061018000,6970.0,3111.0,54.0,72.0,99.0,96.0,40.0,91.0,0.0,97.0,82.0,96.0,93.0,98.0,95.54,85.49,88.12,94.55,0,1
36061018100,8837.0,4466.0,55.0,70.0,99.0,97.0,42.0,96.0,35.0,97.0,71.0,94.0,93.0,97.0,26.48,59.11,53.93,77.61,3,0
36061018200,6839.0,3007.0,54.0,72.0,99.0,96.0,41.0,92.0,30.0,97.0,81.0,96.0,93.0,98.0,90.59,95.66,91.33,96.33,0,1
36061018300,8724.0,3861.0,56.0,70.0,96.0,98.0,47.0,98.0,36.0,96.0,93.0,94.0,93.0,97.0,27.1,19.54,46.21,96.38,3,0
36061018400,7661.0,3390.0,55.0,71.0,99.0,96.0,41.0,92.0,32.0,97.0,44.0,95.0,93.0,98.0,86.89,90.03,92.95,90.55,0,1
36061018500,5055.0,2786.0,55.0,70.0,99.0,97.0,42.0,96.0,35.0,97.0,56.0,94.0,93.0,97.0,3.96,18.2,53.73,87.97,3,0
36061018600,6366.0,2044.0,55.0,71.0,99.0,95.0,41.0,94.0,33.0,97.0,90.0,95.0,93.0,98.0,80.67999999999999,88.9,94.23,98.14,0,1
36061018700,10053.0,3619.0,56.0,70.0,97.0,98.0,45.0,98.0,36.0,96.0,99.0,94.0,93.0,97.0,25.11,10.24,61.53999999999999,96.17,3,0
36061018800,4358.0,2251.0,54.0,72.0,99.0,96.0,40.0,91.0,0.0,97.0,85.0,96.0,93.0,98.0,94.17,53.78,88.47,95.66,0,1
36061018900,11169.0,4703.0,55.0,70.0,99.0,96.0,42.0,96.0,35.0,97.0,93.0,93.0,93.0,97.0,93.77,98.44,82.57,93.34,0,1
36061019000,3719.0,1617.0,55.0,71.0,99.0,96.0,41.0,93.0,33.0,97.0,47.0,95.0,93.0,97.0,47.14,34.37,84.74000000000001,76.25999999999999,3,0
36061019100,8533.0,4245.0,56.0,70.0,97.0,98.0,43.0,98.0,36.0,96.0,99.0,93.0,92.0,97.0,49.11,39.78,53.32,97.63,3,0
36061019200,4358.0,1587.0,54.0,72.0,99.0,98.0,40.0,90.0,0.0,97.0,76.0,98.0,93.0,98.0,93.72,98.38,94.37,95.65,0,1
36061019300,10654.0,4299.0,55.0,71.0,99.0,95.0,42.0,96.0,35.0,98.0,84.0,94.0,93.0,97.0,75.96000000000001,33.379999999999995,78.71000000000001,95.4,3,1
36061019400,6524.0,2709.0,54.0,72.0,99.0,98.0,40.0,91.0,0.0,98.0,66.0,97.0,93.0,98.0,86.86,95.22,90.94,97.74,0,1
36061019500,7601.0,3358.0,56.0,70.0,99.0,97.0,43.0,98.0,36.0,97.0,98.0,93.0,93.0,97.0,42.34,23.37,64.41,95.65,3,1
36061019600,4211.0,1835.0,55.0,72.0,99.0,97.0,40.0,92.0,32.0,98.0,43.0,97.0,93.0,98.0,93.92,96.22,89.84,97.23,0,1
36061019701,958.0,495.0,56.0,71.0,99.0,98.0,41.0,96.0,35.0,98.0,27.0,94.0,93.0,97.0,56.57,2.16,75.69,96.93,3,0
36061019702,2901.0,1153.0,56.0,71.0,99.0,96.0,41.0,95.0,35.0,98.0,86.0,94.0,93.0,97.0,63.12,31.78,80.76,95.24,3,1
36061019800,2684.0,977.0,55.0,72.0,99.0,97.0,40.0,92.0,32.0,98.0,71.0,96.0,93.0,97.0,40.23,39.46,83.28,98.3,3,1
36061019900,9017.0,3219.0,56.0,70.0,99.0,97.0,42.0,98.0,36.0,97.0,99.0,93.0,93.0,97.0,42.7,8.58,56.67,90.59,3,1
36061020000,3123.0,1560.0,55.0,72.0,99.0,97.0,40.0,93.0,33.0,98.0,95.0,95.0,93.0,97.0,56.26,36.620000000000005,76.58,91.86,3,1
36061020101,1858.0,278.0,56.0,71.0,99.0,97.0,42.0,96.0,35.0,98.0,98.0,93.0,93.0,97.0,43.63,1.1900000000000002,64.24,79.60000000000001,3,0
36061020102,4028.0,1571.0,56.0,71.0,99.0,96.0,41.0,96.0,35.0,97.0,88.0,94.0,93.0,97.0,72.74000000000001,19.43,82.27,85.61,3,1
36061020300,3933.0,446.0,56.0,71.0,99.0,98.0,42.0,97.0,36.0,98.0,99.0,94.0,93.0,97.0,70.85000000000001,6.069999999999999,70.77,97.43,3,0
36061020500,5650.0,1292.0,56.0,70.0,99.0,98.0,42.0,98.0,36.0,97.0,99.0,94.0,93.0,97.0,16.71,7.04,56.84,93.21,3,0
36061020600,3839.0,1651.0,55.0,72.0,99.0,98.0,40.0,92.0,32.0,99.0,78.0,97.0,93.0,97.0,83.26,9.47,85.36,97.07,0,1
36061020701,2858.0,1106.0,56.0,71.0,99.0,98.0,42.0,96.0,35.0,99.0,99.0,93.0,93.0,97.0,60.99,0.5499999999999999,68.97999999999999,90.82,3,0
36061020800,5713.0,2251.0,55.0,72.0,99.0,97.0,40.0,93.0,33.0,98.0,88.0,96.0,93.0,97.0,63.33,14.02,81.82000000000001,95.09,3,1
36061020901,3388.0,1393.0,56.0,71.0,99.0,98.0,41.0,96.0,35.0,97.0,93.0,94.0,93.0,97.0,91.05,98.71,95.38,85.89,0,1
36061021000,7038.0,3514.0,55.0,72.0,99.0,99.0,40.0,92.0,32.0,98.0,82.0,98.0,92.0,97.0,84.41,98.31,96.43,74.37,0,1
36061021100,10110.0,4288.0,56.0,70.0,99.0,98.0,41.0,98.0,36.0,97.0,95.0,94.0,93.0,96.0,69.34,15.260000000000002,76.34,96.57,3,1
36061021200,4270.0,2427.0,55.0,72.0,99.0,98.0,40.0,92.0,33.0,98.0,75.0,97.0,93.0,97.0,69.71000000000001,66.51,90.32,95.48,0,1
36061021303,6539.0,2435.0,56.0,71.0,99.0,98.0,41.0,96.0,35.0,97.0,95.0,94.0,93.0,97.0,90.13,71.98,84.58,96.97,0,1
36061021400,3037.0,2109.0,55.0,72.0,99.0,99.0,40.0,92.0,32.0,98.0,80.0,97.0,93.0,97.0,75.14,13.58,89.78,63.53,3,1
36061021500,4193.0,1796.0,56.0,71.0,99.0,97.0,41.0,95.0,34.0,97.0,60.0,95.0,93.0,97.0,74.86,44.58,88.58,90.7,0,1
36061021600,9294.0,3182.0,55.0,71.0,99.0,95.0,41.0,95.0,34.0,97.0,89.0,94.0,93.0,97.0,80.76,30.41,83.39999999999999,96.87,3,1
36061021800,5756.0,2964.0,55.0,71.0,99.0,95.0,41.0,95.0,34.0,97.0,85.0,94.0,93.0,97.0,72.45,24.79,82.67999999999999,85.82,3,1
36061021900,6147.0,2194.0,56.0,70.0,99.0,98.0,41.0,97.0,36.0,97.0,87.0,94.0,93.0,96.0,96.54,90.92,93.4,90.75,0,1
36061022000,6369.0,2881.0,55.0,71.0,99.0,96.0,41.0,94.0,34.0,97.0,95.0,94.0,93.0,97.0,50.19,19.5,77.21000000000001,92.83,3,1
36061022102,2645.0,1259.0,56.0,71.0,99.0,97.0,40.0,95.0,34.0,97.0,89.0,95.0,93.0,97.0,37.93,2.75,82.88,53.73,3,0
36061022200,3350.0,1501.0,55.0,71.0,99.0,97.0,41.0,94.0,34.0,97.0,77.0,95.0,93.0,97.0,68.83,39.17,78.3,96.82,0,1
36061022301,7680.0,2658.0,57.0,70.0,99.0,98.0,41.0,98.0,36.0,96.0,98.0,94.0,96.0,96.0,90.12,56.44,86.78,98.98,0,1
36061022302,3036.0,1440.0,57.0,70.0,99.0,99.0,41.0,98.0,36.0,96.0,49.0,95.0,93.0,96.0,92.93,88.28,89.60000000000001,72.95,0,1
36061022400,7517.0,2788.0,55.0,71.0,99.0,97.0,40.0,94.0,34.0,98.0,88.0,95.0,93.0,97.0,92.14,93.74,92.31,97.59,0,1
36061022500,10647.0,3830.0,57.0,71.0,99.0,98.0,41.0,97.0,35.0,96.0,94.0,94.0,93.0,96.0,79.11,66.16,89.12,93.37,0,1
36061022600,5400.0,2096.0,56.0,72.0,99.0,97.0,40.0,94.0,34.0,98.0,86.0,95.0,93.0,97.0,82.47,64.03999999999999,84.68,93.87,0,1
36061022700,5156.0,2180.0,56.0,71.0,99.0,97.0,40.0,95.0,34.0,96.0,98.0,95.0,93.0,96.0,85.08,28.71,85.7,97.59,0,1
36061022800,6542.0,2773.0,56.0,71.0,99.0,97.0,40.0,93.0,33.0,98.0,92.0,96.0,96.0,97.0,61.12,65.57,90.32,96.74,0,1
36061022900,9177.0,3064.0,57.0,71.0,99.0,97.0,40.0,97.0,35.0,96.0,98.0,95.0,93.0,96.0,94.07,23.73,85.82,95.66,0,1
36061023000,8803.0,3938.0,56.0,71.0,99.0,97.0,40.0,93.0,33.0,97.0,85.0,96.0,93.0,97.0,89.37,83.78999999999999,94.69,95.67,0,1
36061023100,6787.0,2594.0,56.0,71.0,99.0,97.0,40.0,95.0,34.0,96.0,98.0,95.0,93.0,96.0,80.63,43.23,87.0,97.2,0,1
36061023200,9581.0,3416.0,56.0,72.0,99.0,98.0,40.0,93.0,33.0,97.0,85.0,96.0,93.0,97.0,99.31,79.47,93.46,97.85,0,1
36061023300,7371.0,2563.0,57.0,70.0,99.0,97.0,40.0,97.0,35.0,96.0,98.0,95.0,93.0,96.0,82.87,44.28,82.15,93.91,0,1
36061023400,4822.0,2367.0,56.0,72.0,99.0,99.0,40.0,93.0,33.0,96.0,90.0,96.0,93.0,97.0,83.91,47.94,88.12,71.63000000000001,0,1
36061023501,7478.0,2662.0,56.0,71.0,99.0,98.0,40.0,95.0,34.0,96.0,98.0,96.0,93.0,96.0,76.06,62.3,89.03999999999999,86.56,0,1
36061023502,1697.0,812.0,56.0,71.0,99.0,98.0,40.0,93.0,33.0,96.0,94.0,97.0,93.0,96.0,95.66,93.2,92.77,96.22,0,1
36061023600,9640.0,3902.0,56.0,72.0,99.0,99.0,40.0,92.0,33.0,96.0,57.0,97.0,93.0,97.0,83.08,79.56,98.08,75.13,0,1
36061023700,6738.0,2572.0,57.0,70.0,99.0,98.0,40.0,97.0,35.0,96.0,99.0,96.0,93.0,96.0,95.01,71.61999999999999,84.68,93.79,0,1
36061023900,3127.0,1202.0,56.0,71.0,99.0,98.0,40.0,95.0,34.0,96.0,81.0,97.0,93.0,96.0,89.67,83.49,88.47,93.19,0,1
36061024100,8197.0,3414.0,57.0,71.0,99.0,99.0,40.0,98.0,34.0,97.0,94.0,96.0,93.0,96.0,92.95,86.27,87.8,91.59,0,1
36061024200,5535.0,1847.0,55.0,72.0,99.0,99.0,40.0,91.0,30.0,98.0,46.0,98.0,93.0,98.0,95.31,98.64,94.32,98.43,0,1
36061024301,4965.0,1576.0,56.0,71.0,98.0,99.0,39.0,94.0,33.0,96.0,97.0,97.0,93.0,96.0,90.36,71.54,88.35,94.65,0,1
36061024302,7570.0,2755.0,56.0,72.0,99.0,99.0,39.0,93.0,33.0,95.0,81.0,97.0,93.0,96.0,92.17,97.78,97.86,93.75,0,1
36061024500,15353.0,5427.0,57.0,71.0,99.0,99.0,40.0,96.0,34.0,97.0,91.0,97.0,93.0,96.0,96.16,86.31,87.63,92.59,0,1
36061024700,6768.0,2785.0,57.0,71.0,98.0,99.0,40.0,98.0,35.0,97.0,99.0,97.0,93.0,95.0,74.58,83.33,87.86,76.51,0,1
36061024900,1057.0,445.0,56.0,71.0,97.0,99.0,39.0,94.0,33.0,96.0,82.0,97.0,93.0,96.0,67.64,86.91,86.03,91.25,0,1
36061025100,2795.0,881.0,57.0,71.0,97.0,99.0,40.0,95.0,33.0,98.0,95.0,97.0,93.0,95.0,96.87,93.58,91.76,98.76,0,1
36061025300,11434.0,4300.0,57.0,71.0,97.0,99.0,40.0,95.0,39.0,97.0,98.0,98.0,93.0,95.0,92.0,85.36,88.66000000000001,93.48,0,1
36061025500,5900.0,2013.0,57.0,71.0,97.0,99.0,40.0,97.0,41.0,97.0,97.0,98.0,93.0,95.0,76.68,65.23,83.0,98.51,0,1
36061025700,4870.0,2080.0,56.0,71.0,99.0,97.0,41.0,95.0,35.0,97.0,80.0,94.0,93.0,97.0,55.67,6.05,78.78,96.46,3,0
36061025900,4678.0,1804.0,56.0,72.0,99.0,98.0,40.0,94.0,34.0,96.0,55.0,96.0,93.0,96.0,87.91,57.010000000000005,85.66,99.11,0,1
36061026100,12794.0,3997.0,56.0,72.0,97.0,99.0,39.0,93.0,44.0,95.0,95.0,99.0,93.0,95.0,97.9,84.92,94.78,95.71,0,1
36061026300,8903.0,3000.0,57.0,72.0,97.0,99.0,39.0,95.0,44.0,96.0,95.0,99.0,92.0,95.0,97.4,76.6,89.19,91.28,0,1
36061026500,8296.0,2849.0,57.0,71.0,97.0,99.0,39.0,97.0,44.0,96.0,97.0,99.0,93.0,95.0,63.85,23.58,80.92,87.85,3,1
36061026700,2034.0,556.0,56.0,72.0,97.0,99.0,39.0,92.0,34.0,93.0,97.0,98.0,93.0,95.0,91.2,29.5,63.09,98.59,0,1
36061026900,8989.0,2611.0,57.0,72.0,97.0,99.0,39.0,93.0,40.0,93.0,96.0,98.0,93.0,95.0,90.71,75.68,94.88,99.79,0,1
36061027100,8364.0,3155.0,57.0,71.0,97.0,99.0,39.0,95.0,44.0,94.0,99.0,98.0,93.0,95.0,86.16,41.55,83.0,88.67,0,1
36061027300,7877.0,3321.0,57.0,71.0,97.0,99.0,39.0,97.0,45.0,93.0,99.0,97.0,93.0,95.0,15.3,45.27,49.94,86.50999999999999,3,0
