Tract,Population,Households,PM25,Ozone,Diesel_PM,Toxic_Air_Releases,Percent_HHLeadPaint,Superfund_Prox,RMP_Prox,HazWaste_Prox,WW_Discharge,NO2,DW_Noncomp,Traffic_Prox,Is_DAC,Socioecon_Percentile,HHVuln_Percentile,Minority_Percentile,HouseType_Percentile,Vulnerability_Percentile
36081056800,4901.0,1551.0,27.0,77.0,92.0,27.0,95.0,90.0,0.0,78.0,6.0,92.0,92.0,95.0,0,59.77,37.05,93.75,88.92,74.52
36081057700,4056.0,1457.0,38.0,73.0,98.0,41.0,96.0,94.0,0.0,94.0,93.0,94.0,93.0,92.0,1,77.77,63.92,60.919999999999995,55.25,72.43
36081057900,1692.0,605.0,38.0,73.0,98.0,41.0,98.0,94.0,0.0,94.0,93.0,95.0,93.0,92.0,1,82.92,35.29,66.74,57.15,70.41
36081058000,4329.0,1104.0,27.0,77.0,92.0,27.0,98.0,90.0,0.0,75.0,25.0,87.0,93.0,93.0,0,35.89,54.379999999999995,97.1,39.21,48.78
36081058100,2870.0,1204.0,39.0,73.0,98.0,42.0,96.0,95.0,0.0,95.0,93.0,95.0,93.0,92.0,0,49.04,10.67,72.82,71.92,50.09
36081058200,5502.0,1523.0,27.0,77.0,92.0,27.0,97.0,89.0,0.0,77.0,20.0,88.0,93.0,92.0,0,74.28,68.74,96.50999999999999,61.839999999999996,78.28
36081058300,3757.0,1379.0,39.0,73.0,98.0,41.0,94.0,96.0,0.0,95.0,93.0,95.0,93.0,92.0,0,48.18,50.7,63.57000000000001,73.6,61.419999999999995
36081058500,4614.0,1662.0,40.0,73.0,98.0,42.0,99.0,96.0,0.0,95.0,93.0,95.0,93.0,92.0,0,58.77,4.109999999999999,57.4,65.93,43.980000000000004
36081058700,3080.0,1283.0,40.0,72.0,98.0,42.0,96.0,95.0,0.0,95.0,94.0,95.0,93.0,92.0,0,51.55,37.62,48.33,68.7,55.76
36081058900,4833.0,1892.0,41.0,73.0,98.0,42.0,95.0,96.0,0.0,96.0,94.0,95.0,93.0,92.0,0,85.27,34.43,68.03,49.26,69.28999999999999
36081059000,1186.0,402.0,26.0,76.0,92.0,28.0,99.0,89.0,0.0,76.0,27.0,85.0,93.0,92.0,0,43.74,44.05,86.49,12.08,35.160000000000004
36081059100,5332.0,2202.0,41.0,72.0,98.0,42.0,89.0,96.0,0.0,96.0,94.0,95.0,93.0,92.0,0,89.22,56.769999999999996,73.3,41.730000000000004,74.99
36081059200,1510.0,461.0,26.0,76.0,92.0,27.0,99.0,90.0,0.0,74.0,27.0,83.0,93.0,93.0,0,40.98,58.28,99.11999999999999,26.21,47.46
36081059300,4115.0,1494.0,40.0,72.0,98.0,42.0,93.0,95.0,0.0,96.0,94.0,96.0,93.0,93.0,0,77.82,28.389999999999997,61.96,73.83,70.59
36081059400,1770.0,543.0,26.0,76.0,92.0,27.0,99.0,90.0,0.0,74.0,28.0,84.0,93.0,92.0,0,30.869999999999997,11.459999999999999,97.97,16.38,23.23
36081059501,1635.0,612.0,41.0,73.0,98.0,42.0,85.0,96.0,0.0,96.0,94.0,96.0,93.0,93.0,0,69.17999999999999,6.510000000000001,42.07,62.09,48.79
36081059502,3220.0,903.0,42.0,72.0,98.0,43.0,83.0,96.0,0.0,96.0,94.0,96.0,93.0,93.0,0,78.93,66.41,85.87,59.709999999999994,78.06
36081059600,1539.0,554.0,26.0,76.0,92.0,28.0,94.0,89.0,0.0,75.0,28.0,87.0,93.0,91.0,0,61.480000000000004,98.08,97.54,14.27,68.17999999999999
36081059800,1801.0,537.0,26.0,76.0,92.0,28.0,97.0,87.0,0.0,77.0,27.0,88.0,93.0,92.0,0,17.5,78.34,97.1,56.589999999999996,51.43
36081059900,1449.0,481.0,41.0,73.0,99.0,42.0,98.0,95.0,0.0,96.0,94.0,96.0,93.0,93.0,0,74.29,75.09,70.63000000000001,68.78999999999999,78.5
36081060000,1012.0,431.0,26.0,76.0,92.0,27.0,97.0,89.0,0.0,75.0,28.0,86.0,93.0,91.0,0,36.04,6.4399999999999995,99.0,21.86,25.1
36081060100,2275.0,810.0,41.0,73.0,99.0,42.0,97.0,95.0,0.0,96.0,94.0,96.0,93.0,93.0,0,47.089999999999996,62.41,57.199999999999996,54.04,55.85
36081060300,2011.0,689.0,40.0,73.0,98.0,42.0,87.0,94.0,0.0,96.0,94.0,95.0,93.0,93.0,0,78.64,72.69,63.09,49.519999999999996,73.52
36081060600,1332.0,518.0,26.0,76.0,92.0,28.0,84.0,89.0,0.0,73.0,28.0,83.0,93.0,91.0,0,40.88,8.07,99.53999999999999,6.92,19.74
36081060701,14.0,14.0,40.0,73.0,99.0,42.0,0.0,94.0,0.0,96.0,94.0,95.0,93.0,94.0,0,0.0,0.0,0.0,8.540000000000001,0.01
36081060800,1605.0,455.0,26.0,76.0,92.0,28.0,97.0,87.0,0.0,76.0,28.0,87.0,93.0,91.0,0,23.49,44.18,98.3,24.98,33.56
36081061000,1583.0,458.0,26.0,75.0,92.0,28.0,95.0,87.0,0.0,75.0,28.0,86.0,93.0,91.0,0,22.759999999999998,1.9900000000000002,98.2,26.96,14.87
36081061200,2032.0,521.0,26.0,75.0,92.0,28.0,98.0,88.0,0.0,73.0,28.0,82.0,93.0,91.0,0,25.5,34.02,99.0,27.139999999999997,33.18
36081061301,5070.0,1759.0,39.0,73.0,98.0,42.0,94.0,94.0,0.0,95.0,94.0,95.0,93.0,92.0,1,94.41000000000001,13.81,68.5,59.58,72.91
36081061400,1517.0,432.0,25.0,75.0,92.0,28.0,99.0,88.0,0.0,71.0,28.0,85.0,93.0,93.0,0,22.58,51.470000000000006,97.1,5.89,22.54
36081061601,2561.0,799.0,25.0,75.0,92.0,28.0,98.0,87.0,0.0,71.0,29.0,82.0,93.0,92.0,0,50.9,32.67,97.76,12.82,38.18
36081061602,1013.0,361.0,25.0,75.0,91.0,28.0,96.0,88.0,0.0,69.0,29.0,81.0,93.0,93.0,0,3.74,63.56,95.58,19.21,21.73
36081061800,1809.0,717.0,25.0,75.0,91.0,28.0,98.0,86.0,0.0,71.0,29.0,83.0,93.0,92.0,0,53.25,19.009999999999998,97.65,36.01,46.69
36081061900,3543.0,1170.0,37.0,74.0,98.0,40.0,85.0,91.0,0.0,94.0,93.0,92.0,93.0,93.0,0,57.36,70.48,43.36,44.879999999999995,57.830000000000005
36081062000,1370.0,503.0,25.0,75.0,91.0,28.0,98.0,85.0,0.0,72.0,28.0,82.0,93.0,90.0,0,13.05,72.03,98.75,21.12,32.550000000000004
36081062100,3053.0,996.0,36.0,73.0,99.0,40.0,89.0,90.0,0.0,93.0,93.0,93.0,93.0,93.0,0,50.849999999999994,82.17,68.5,66.64999999999999,69.19999999999999
36081062200,2043.0,659.0,26.0,76.0,92.0,27.0,99.0,90.0,0.0,73.0,28.0,84.0,93.0,93.0,0,28.27,44.32,94.23,36.0,40.2
36081062300,2212.0,879.0,37.0,73.0,98.0,40.0,90.0,91.0,0.0,93.0,93.0,91.0,93.0,92.0,0,58.330000000000005,14.829999999999998,52.080000000000005,36.720000000000006,40.56
36081062500,2570.0,909.0,37.0,73.0,98.0,41.0,97.0,92.0,0.0,94.0,93.0,93.0,93.0,92.0,0,62.19,55.21,63.0,72.68,68.77
36081062600,2994.0,889.0,26.0,75.0,91.0,28.0,96.0,84.0,0.0,76.0,28.0,82.0,93.0,90.0,0,25.22,35.56,97.97,23.0,31.39
36081062700,2860.0,1104.0,38.0,73.0,98.0,41.0,97.0,93.0,0.0,94.0,93.0,93.0,93.0,92.0,0,58.93000000000001,60.760000000000005,66.85,73.65,69.38
36081062900,3476.0,1215.0,37.0,73.0,98.0,40.0,94.0,92.0,0.0,94.0,93.0,91.0,93.0,92.0,0,54.56999999999999,69.08,70.84,86.50999999999999,74.91
36081063000,1457.0,588.0,25.0,75.0,91.0,28.0,99.0,85.0,0.0,74.0,28.0,80.0,93.0,90.0,0,11.709999999999999,33.36,97.54,13.23,18.35
36081063200,2534.0,695.0,25.0,75.0,91.0,28.0,99.0,85.0,0.0,73.0,28.0,79.0,93.0,91.0,0,14.760000000000002,11.34,99.0,12.29,13.83
36081063301,1636.0,510.0,36.0,73.0,98.0,40.0,96.0,90.0,0.0,93.0,93.0,91.0,93.0,92.0,0,45.519999999999996,72.77,54.879999999999995,21.89,44.55
36081063302,1910.0,581.0,36.0,73.0,98.0,39.0,99.0,89.0,0.0,93.0,93.0,92.0,93.0,93.0,0,42.05,73.77,59.209999999999994,21.45,43.480000000000004
36081063500,2604.0,925.0,35.0,74.0,98.0,38.0,99.0,88.0,0.0,93.0,92.0,93.0,93.0,93.0,1,48.199999999999996,93.28999999999999,55.46,32.550000000000004,59.48
36081063700,3636.0,1273.0,34.0,74.0,99.0,34.0,94.0,87.0,0.0,94.0,93.0,93.0,93.0,94.0,0,45.2,82.71,45.739999999999995,56.910000000000004,60.040000000000006
36081063800,3550.0,1090.0,24.0,75.0,91.0,29.0,89.0,87.0,0.0,69.0,29.0,76.0,92.0,91.0,0,58.53,79.97999999999999,96.06,42.13,68.01
36081063900,3160.0,1042.0,34.0,74.0,98.0,34.0,88.0,86.0,0.0,92.0,74.0,95.0,93.0,95.0,0,42.46,12.870000000000001,72.35000000000001,82.14,52.22
36081064101,2489.0,961.0,33.0,74.0,94.0,33.0,93.0,85.0,0.0,91.0,0.0,90.0,93.0,93.0,0,50.029999999999994,35.47,55.17999999999999,66.66,54.769999999999996
36081064500,2034.0,771.0,33.0,74.0,98.0,33.0,98.0,84.0,0.0,92.0,91.0,90.0,93.0,95.0,0,42.22,74.37,71.83,65.94,63.029999999999994
36081064600,3402.0,1104.0,25.0,75.0,91.0,28.0,99.0,85.0,0.0,74.0,28.0,78.0,93.0,91.0,0,35.35,51.03,98.75,29.01,43.669999999999995
36081065000,2577.0,840.0,25.0,74.0,91.0,29.0,98.0,85.0,0.0,77.0,28.0,72.0,93.0,91.0,0,26.44,64.09,97.97,24.15,39.78
36081065401,3616.0,938.0,24.0,74.0,91.0,30.0,84.0,86.0,0.0,69.0,29.0,68.0,93.0,89.0,0,66.31,50.6,97.97,27.85,59.24
36081065600,4125.0,1510.0,24.0,74.0,91.0,30.0,86.0,88.0,0.0,66.0,30.0,66.0,92.0,86.0,1,59.209999999999994,42.980000000000004,88.98,35.010000000000005,55.14
36081065702,1430.0,599.0,38.0,73.0,99.0,41.0,85.0,92.0,0.0,94.0,94.0,93.0,93.0,93.0,0,53.37,19.56,45.87,45.769999999999996,42.33
36081065703,2916.0,1014.0,37.0,74.0,99.0,37.0,92.0,90.0,0.0,94.0,94.0,93.0,93.0,93.0,0,40.43,62.12,50.260000000000005,75.25,59.019999999999996
36081065900,1905.0,628.0,38.0,73.0,99.0,41.0,89.0,91.0,0.0,94.0,94.0,94.0,93.0,93.0,0,34.239999999999995,50.55,47.52,41.949999999999996,39.900000000000006
36081066000,3185.0,1131.0,24.0,74.0,91.0,31.0,82.0,88.0,0.0,65.0,30.0,64.0,93.0,85.0,0,68.65,60.709999999999994,93.75,15.64,56.31
36081066100,1581.0,624.0,38.0,74.0,99.0,41.0,81.0,91.0,0.0,94.0,94.0,94.0,93.0,93.0,0,35.6,69.12,29.65,6.64,24.16
36081066301,2944.0,1002.0,37.0,74.0,99.0,36.0,99.0,89.0,0.0,94.0,94.0,94.0,93.0,95.0,0,43.2,67.54,51.25999999999999,29.09,44.629999999999995
36081066401,1574.0,383.0,24.0,74.0,91.0,36.0,93.0,86.0,0.0,67.0,29.0,55.0,93.0,83.0,1,45.800000000000004,56.269999999999996,86.83999999999999,60.45,60.419999999999995
36081066402,3260.0,1030.0,24.0,74.0,91.0,32.0,88.0,87.0,0.0,66.0,30.0,61.0,93.0,83.0,1,56.43,34.27,93.33,26.08,48.22
36081066403,6062.0,1614.0,23.0,74.0,91.0,33.0,72.0,88.0,0.0,64.0,30.0,58.0,93.0,80.0,1,51.03,78.47,94.08,60.99,69.89999999999999
36081066501,4059.0,1551.0,39.0,73.0,99.0,41.0,78.0,92.0,0.0,95.0,94.0,94.0,93.0,94.0,0,32.85,54.55,49.94,60.209999999999994,47.29
36081066701,2718.0,874.0,40.0,73.0,99.0,42.0,88.0,93.0,0.0,95.0,94.0,95.0,93.0,95.0,0,37.55,64.62,63.39,29.75,42.99
36081066900,1758.0,652.0,39.0,73.0,99.0,40.0,86.0,91.0,0.0,95.0,94.0,96.0,93.0,95.0,0,31.759999999999998,47.06,44.14,15.440000000000001,25.669999999999998
36081067100,2414.0,923.0,38.0,74.0,99.0,36.0,99.0,89.0,0.0,94.0,94.0,96.0,93.0,95.0,0,24.36,45.86,55.76,6.36,17.31
36081067700,1901.0,705.0,37.0,74.0,99.0,35.0,99.0,88.0,0.0,94.0,94.0,93.0,93.0,94.0,0,28.04,45.11,25.94,30.44,27.58
36081067900,4427.0,1749.0,37.0,74.0,99.0,35.0,90.0,87.0,0.0,94.0,94.0,95.0,93.0,96.0,0,73.21,84.03,75.17,98.29,92.15
36081068000,5652.0,1604.0,25.0,74.0,91.0,29.0,89.0,84.0,0.0,78.0,28.0,62.0,93.0,90.0,0,24.12,41.510000000000005,98.75,36.620000000000005,38.06
36081068200,1076.0,354.0,25.0,74.0,91.0,29.0,86.0,84.0,0.0,84.0,28.0,64.0,93.0,90.0,0,46.56,7.199999999999999,99.53999999999999,49.480000000000004,42.07
36081068300,4261.0,1615.0,37.0,74.0,99.0,36.0,80.0,86.0,0.0,95.0,95.0,98.0,93.0,98.0,1,74.26,65.67,92.67999999999999,89.08,85.68
36081068700,4610.0,2045.0,37.0,74.0,99.0,36.0,96.0,86.0,0.0,94.0,94.0,96.0,93.0,98.0,0,73.33,90.68,81.52000000000001,74.51,85.3
36081069000,4332.0,1111.0,25.0,74.0,92.0,30.0,70.0,83.0,0.0,73.0,28.0,56.0,93.0,86.0,0,31.230000000000004,40.36,95.67,73.9,55.36
36081069300,3123.0,1258.0,36.0,74.0,99.0,35.0,89.0,86.0,0.0,94.0,94.0,96.0,93.0,97.0,0,78.56,52.33,80.08999999999999,77.97,79.62
36081069400,3573.0,1125.0,24.0,74.0,91.0,31.0,77.0,84.0,0.0,70.0,29.0,54.0,93.0,84.0,1,34.96,62.029999999999994,96.06,54.459999999999994,55.74
36081069500,2417.0,840.0,37.0,74.0,99.0,35.0,91.0,87.0,0.0,94.0,94.0,95.0,93.0,96.0,0,46.21,51.74999999999999,74.52,63.4,58.77
36081069701,4460.0,1775.0,35.0,74.0,99.0,35.0,79.0,85.0,0.0,93.0,94.0,95.0,93.0,96.0,0,36.809999999999995,34.39,82.04,89.9,62.239999999999995
36081069702,4309.0,1587.0,35.0,74.0,99.0,35.0,96.0,86.0,0.0,93.0,94.0,93.0,93.0,95.0,0,68.58999999999999,50.86000000000001,74.27,90.14,79.07
36081070300,2114.0,909.0,34.0,74.0,99.0,34.0,97.0,86.0,0.0,93.0,93.0,92.0,93.0,95.0,0,20.380000000000003,55.400000000000006,78.13,68.73,48.1
36081070700,2661.0,1001.0,34.0,74.0,99.0,34.0,96.0,85.0,0.0,92.0,93.0,92.0,93.0,95.0,0,17.380000000000003,67.5,66.36999999999999,66.53999999999999,46.71
36081070900,2950.0,1138.0,34.0,74.0,99.0,34.0,92.0,85.0,0.0,92.0,93.0,92.0,93.0,95.0,0,32.9,81.77,67.39,55.800000000000004,56.43
36081071100,6044.0,2913.0,34.0,75.0,99.0,34.0,82.0,84.0,0.0,92.0,93.0,93.0,93.0,96.0,0,12.120000000000001,43.46,69.36,87.88,47.03
36081071303,5509.0,2625.0,34.0,75.0,99.0,34.0,89.0,83.0,0.0,92.0,94.0,93.0,93.0,97.0,0,19.45,10.67,66.44,36.9,21.09
36081071304,6195.0,3143.0,34.0,75.0,99.0,35.0,86.0,84.0,0.0,93.0,94.0,94.0,93.0,97.0,0,49.24,67.17,66.67,70.61,65.34
36081071305,5576.0,2489.0,34.0,75.0,99.0,34.0,78.0,84.0,0.0,92.0,93.0,93.0,93.0,97.0,0,31.05,33.01,66.02,77.09,49.84
36081071306,6882.0,3063.0,34.0,74.0,99.0,35.0,88.0,85.0,0.0,93.0,94.0,95.0,93.0,96.0,0,62.73,40.57,70.63000000000001,74.36,67.42
36081071701,5164.0,2386.0,36.0,74.0,99.0,35.0,84.0,85.0,0.0,94.0,94.0,96.0,93.0,97.0,0,55.38999999999999,90.96,62.03999999999999,89.07000000000001,81.46
36081071702,4438.0,2039.0,36.0,75.0,99.0,35.0,56.0,85.0,0.0,96.0,94.0,96.0,93.0,98.0,0,41.199999999999996,45.910000000000004,77.38000000000001,76.9,60.19
36081071900,3475.0,1043.0,35.0,75.0,99.0,35.0,90.0,84.0,0.0,94.0,94.0,96.0,93.0,98.0,0,83.81,68.53,73.00999999999999,75.72,83.7
36081072100,5349.0,2079.0,35.0,75.0,99.0,35.0,94.0,84.0,0.0,93.0,94.0,95.0,93.0,97.0,0,30.11,85.46000000000001,69.77,75.75,63.839999999999996
36081072300,2307.0,848.0,33.0,75.0,97.0,34.0,98.0,83.0,0.0,91.0,93.0,90.0,93.0,96.0,0,23.14,26.66,66.67,67.31,39.61
36081072900,1366.0,475.0,33.0,74.0,99.0,34.0,99.0,84.0,0.0,92.0,93.0,89.0,93.0,95.0,0,9.81,12.42,68.5,33.2,15.909999999999998
36081073100,1777.0,595.0,33.0,75.0,96.0,33.0,99.0,83.0,0.0,91.0,92.0,87.0,93.0,96.0,0,12.049999999999999,44.9,51.980000000000004,17.580000000000002,17.44
36081073700,2151.0,1124.0,32.0,75.0,96.0,33.0,97.0,82.0,0.0,91.0,93.0,89.0,93.0,97.0,0,23.82,42.28,60.67,90.05,54.16
36081073900,5480.0,2584.0,33.0,75.0,96.0,34.0,87.0,82.0,0.0,91.0,93.0,92.0,93.0,97.0,0,20.549999999999997,48.209999999999994,66.44,96.03,59.45
36081074100,2984.0,1547.0,33.0,75.0,99.0,34.0,98.0,83.0,0.0,92.0,94.0,94.0,93.0,97.0,0,39.900000000000006,47.22,70.7,68.47,55.58
36081074300,3979.0,1672.0,34.0,75.0,99.0,34.0,92.0,83.0,0.0,93.0,94.0,95.0,93.0,98.0,0,56.87,41.839999999999996,67.09,73.63,64.03
36081074500,3951.0,1590.0,35.0,75.0,99.0,35.0,82.0,83.0,0.0,94.0,94.0,97.0,93.0,99.0,0,64.12,74.79,71.83,70.43,74.58
36081074700,3223.0,1252.0,33.0,75.0,99.0,34.0,82.0,82.0,0.0,93.0,94.0,95.0,93.0,99.0,0,60.650000000000006,62.23,87.58,85.72999999999999,77.69
36081074900,1501.0,550.0,32.0,75.0,96.0,32.0,99.0,82.0,0.0,91.0,90.0,87.0,93.0,97.0,0,1.0,45.51,66.02,6.83,6.67
36081075701,4845.0,2422.0,31.0,75.0,96.0,31.0,89.0,81.0,0.0,90.0,91.0,91.0,93.0,99.0,0,25.650000000000002,36.9,71.41999999999999,65.97,44.230000000000004
36081075702,5313.0,2426.0,32.0,75.0,96.0,33.0,86.0,82.0,0.0,91.0,93.0,91.0,93.0,98.0,0,13.84,64.4,67.39,96.22,59.63
36081076901,4912.0,2403.0,32.0,75.0,96.0,32.0,97.0,82.0,0.0,90.0,93.0,88.0,93.0,98.0,0,47.77,12.07,65.93,71.55,48.94
36081076902,1245.0,585.0,31.0,75.0,96.0,31.0,96.0,81.0,0.0,89.0,81.0,89.0,93.0,98.0,0,2.32,32.690000000000005,76.58,86.86,35.370000000000005
36081077300,2172.0,1049.0,31.0,75.0,96.0,31.0,92.0,81.0,0.0,89.0,78.0,85.0,93.0,98.0,0,23.22,33.040000000000006,64.47,67.19000000000001,41.120000000000005
36081077500,2151.0,1022.0,31.0,75.0,96.0,31.0,95.0,81.0,0.0,89.0,0.0,87.0,93.0,97.0,0,32.519999999999996,56.97,58.63,72.02,53.66
36081077902,5082.0,1806.0,30.0,76.0,96.0,31.0,90.0,83.0,0.0,89.0,88.0,90.0,93.0,98.0,0,30.86,89.32,47.39,70.59,60.56
36081077903,3553.0,1173.0,30.0,75.0,95.0,30.0,94.0,82.0,0.0,88.0,81.0,90.0,93.0,98.0,0,41.010000000000005,45.15,72.69,79.88,60.440000000000005
36081077904,6142.0,2095.0,29.0,76.0,95.0,30.0,91.0,82.0,0.0,88.0,81.0,91.0,93.0,97.0,0,42.730000000000004,56.64,63.57000000000001,92.41,69.27
36081077905,2904.0,1315.0,29.0,76.0,95.0,30.0,85.0,84.0,0.0,87.0,79.0,91.0,93.0,98.0,0,51.4,48.32,80.86,92.63,73.7
36081077906,3494.0,1312.0,30.0,76.0,95.0,30.0,85.0,82.0,0.0,90.0,82.0,90.0,93.0,97.0,0,50.580000000000005,63.88,62.57,77.25,66.99000000000001
36081077907,3642.0,1122.0,30.0,76.0,95.0,30.0,82.0,82.0,0.0,89.0,82.0,90.0,93.0,97.0,0,80.25999999999999,83.22,65.86,99.8,95.92
36081077908,3197.0,1151.0,29.0,76.0,95.0,30.0,82.0,82.0,0.0,88.0,82.0,90.0,93.0,96.0,0,85.31,28.52,84.98,99.94,93.15
36081078800,1916.0,570.0,27.0,74.0,93.0,29.0,82.0,78.0,0.0,77.0,7.0,75.0,93.0,92.0,0,56.779999999999994,51.05,97.76,27.16,54.05
36081079000,2682.0,833.0,28.0,74.0,93.0,29.0,73.0,78.0,0.0,79.0,7.0,75.0,93.0,94.0,1,68.54,49.79,97.86,49.39,67.95
36081079200,2660.0,874.0,27.0,74.0,93.0,29.0,78.0,78.0,0.0,79.0,7.0,71.0,93.0,95.0,0,78.29,38.54,99.11999999999999,78.01,79.16
36081079701,6245.0,2925.0,33.0,76.0,94.0,31.0,62.0,82.0,0.0,94.0,94.0,97.0,93.0,96.0,0,89.5,57.21000000000001,94.61,89.42999999999999,90.72
36081079702,3635.0,1501.0,33.0,76.0,94.0,34.0,72.0,82.0,0.0,94.0,94.0,97.0,93.0,97.0,0,88.94999999999999,21.58,97.2,75.3,79.86999999999999
36081079900,3185.0,1098.0,32.0,76.0,94.0,33.0,83.0,82.0,0.0,95.0,94.0,94.0,93.0,97.0,0,96.11,78.03999999999999,92.77,86.67,95.32000000000001
36081080301,3770.0,1092.0,32.0,76.0,94.0,33.0,81.0,83.0,0.0,94.0,94.0,93.0,93.0,98.0,0,78.62,34.89,92.67999999999999,48.15,68.64
36081080302,4114.0,973.0,31.0,76.0,94.0,32.0,85.0,83.0,0.0,92.0,93.0,90.0,93.0,98.0,0,63.239999999999995,62.73,85.2,55.400000000000006,68.45
36081080900,8110.0,2623.0,30.0,76.0,95.0,31.0,96.0,83.0,0.0,90.0,92.0,90.0,93.0,97.0,0,73.53,88.56,69.63000000000001,94.92,90.45
36081081400,4693.0,1008.0,28.0,74.0,93.0,29.0,88.0,73.0,0.0,82.0,7.0,77.0,93.0,96.0,1,54.620000000000005,6.45,99.53999999999999,55.57,47.74
36081081800,4084.0,1049.0,28.0,74.0,93.0,29.0,87.0,73.0,0.0,84.0,6.0,77.0,93.0,92.0,1,82.26,24.8,97.54,52.61,70.25
36081083700,4914.0,1555.0,31.0,77.0,94.0,31.0,92.0,82.0,0.0,93.0,93.0,91.0,93.0,98.0,0,77.25999999999999,35.19,88.98,70.49,74.38
36081083800,5838.0,1597.0,29.0,73.0,94.0,29.0,97.0,77.0,0.0,87.0,6.0,77.0,93.0,90.0,0,78.67,8.83,90.82000000000001,24.0,49.55
36081084000,7207.0,2005.0,29.0,74.0,94.0,29.0,86.0,77.0,0.0,90.0,6.0,80.0,93.0,90.0,1,78.53,41.86,92.60000000000001,25.019999999999996,61.82
36081084500,4988.0,2041.0,32.0,77.0,94.0,31.0,62.0,82.0,0.0,93.0,94.0,96.0,93.0,96.0,1,97.27,76.55,91.96,99.42999999999999,98.99
36081084601,2799.0,794.0,29.0,73.0,94.0,30.0,85.0,78.0,0.0,86.0,6.0,73.0,93.0,91.0,1,70.71,64.38000000000001,90.74,35.77,66.79
36081084602,1276.0,211.0,29.0,73.0,94.0,29.0,78.0,78.0,0.0,86.0,6.0,74.0,93.0,95.0,1,73.68,48.19,89.84,35.42,64.27000000000001
36081084901,2816.0,1025.0,34.0,76.0,94.0,34.0,73.0,82.0,0.0,95.0,94.0,97.0,93.0,97.0,1,96.85000000000001,26.21,98.08,94.17999999999999,92.17999999999999
36081084902,4000.0,1289.0,34.0,76.0,94.0,34.0,82.0,82.0,0.0,95.0,94.0,98.0,93.0,97.0,1,99.7,26.58,96.86,91.85,93.78999999999999
36081085300,5340.0,2501.0,34.0,76.0,94.0,34.0,71.0,82.0,0.0,95.0,94.0,98.0,93.0,96.0,0,92.13,75.18,94.69,89.21,94.08999999999999
36081085500,6282.0,2623.0,34.0,77.0,94.0,32.0,86.0,82.0,0.0,94.0,94.0,97.0,93.0,95.0,0,96.47,66.75999999999999,89.98,78.77,92.08
36081085700,5324.0,1850.0,34.0,77.0,94.0,32.0,87.0,82.0,0.0,94.0,94.0,97.0,93.0,96.0,0,93.53,49.980000000000004,94.0,98.5,95.5
36081085900,5530.0,2295.0,33.0,76.0,94.0,31.0,88.0,82.0,0.0,93.0,94.0,97.0,93.0,95.0,0,89.88000000000001,29.7,91.27,91.47999999999999,87.2
36081086100,2219.0,801.0,33.0,77.0,94.0,31.0,85.0,82.0,0.0,92.0,94.0,96.0,93.0,95.0,0,91.46,64.07000000000001,95.38,77.75,89.25
36081086300,6747.0,2212.0,34.0,77.0,94.0,31.0,73.0,79.0,0.0,93.0,94.0,96.0,93.0,95.0,0,86.83999999999999,33.22,94.61,91.51,86.72
36081086400,2712.0,748.0,30.0,73.0,94.0,30.0,94.0,80.0,0.0,89.0,6.0,79.0,93.0,91.0,1,79.41,11.88,87.58,55.279999999999994,63.33
36081086500,4729.0,2291.0,35.0,77.0,94.0,34.0,62.0,82.0,0.0,94.0,94.0,98.0,93.0,95.0,1,92.0,64.32,90.82000000000001,99.45,97.1
36081086900,1711.0,824.0,36.0,76.0,96.0,34.0,61.0,82.0,0.0,95.0,95.0,99.0,93.0,97.0,1,95.55,18.09,93.12,95.06,89.85
36081087100,4442.0,2005.0,35.0,76.0,98.0,34.0,52.0,82.0,0.0,96.0,94.0,99.0,93.0,97.0,1,80.47999999999999,63.63999999999999,94.69,91.36999999999999,88.78
36081088400,9257.0,3314.0,30.0,73.0,90.0,35.0,88.0,76.0,0.0,82.0,6.0,52.0,92.0,87.0,0,51.470000000000006,87.1,46.11,39.46,58.919999999999995
36081088902,5393.0,2374.0,37.0,77.0,96.0,34.0,69.0,79.0,0.0,96.0,95.0,96.0,93.0,96.0,1,64.28,51.980000000000004,87.63,75.63,73.34
36081088903,4922.0,1634.0,37.0,77.0,93.0,32.0,91.0,76.0,0.0,93.0,95.0,95.0,93.0,97.0,1,59.209999999999994,40.6,92.02,91.89,76.31
36081089201,8806.0,2754.0,31.0,72.0,90.0,36.0,68.0,77.0,0.0,82.0,6.0,42.0,96.0,86.0,0,43.08,76.42999999999999,27.279999999999998,6.25,29.12
36081090700,1410.0,549.0,39.0,76.0,99.0,35.0,68.0,81.0,0.0,95.0,96.0,97.0,93.0,95.0,1,88.6,33.64,85.25,23.57,64.55
36081091603,3946.0,1533.0,29.0,68.0,92.0,37.0,71.0,0.0,0.0,56.0,0.0,41.0,93.0,46.0,0,8.24,15.010000000000002,8.42,20.8,6.9
36081091800,15.0,7.0,26.0,69.0,86.0,35.0,82.0,0.0,0.0,52.0,0.0,39.0,93.0,44.0,0,29.630000000000003,22.14,0.0,0.0,3.4299999999999997
36081091900,5586.0,1775.0,41.0,76.0,99.0,36.0,77.0,79.0,0.0,95.0,96.0,95.0,93.0,95.0,1,85.48,72.04,86.3,97.7,94.19999999999999
36081092200,2173.0,822.0,26.0,70.0,86.0,34.0,95.0,0.0,0.0,52.0,0.0,33.0,93.0,45.0,0,11.129999999999999,25.61,16.72,15.939999999999998,9.27
